state_code,county,pres_total_votes_2024,pres_total_votes_dem_2024,pres_total_votes_rep_2024,pres_total_votes_other_2024,pres_total_votes_dem_pct_2024,pres_total_votes_rep_pct_2024,pres_total_votes_other_pct_2024,pres_pct_reported_2024,senate_total_votes_2024,senate_total_votes_dem_2024,senate_total_votes_rep_2024,senate_total_votes_other_2024,senate_total_votes_dem_pct_2024,senate_total_votes_rep_pct_2024,senate_total_votes_other_pct_2024,senate_pct_reported_2024,house_total_votes_2024,house_total_votes_dem_2024,house_total_votes_rep_2024,house_total_votes_other_2024,house_total_votes_dem_pct_2024,house_total_votes_rep_pct_2024,house_total_votes_other_pct_2024,house_pct_reported_2024,gov_total_votes_2024,gov_total_votes_dem_2024,gov_total_votes_rep_2024,gov_total_votes_other_2024,gov_total_votes_dem_pct_2024,gov_total_votes_rep_pct_2024,gov_total_votes_other_pct_2024,gov_pct_reported_2024,pres_total_votes_2020,pres_total_votes_dem_2020,pres_total_votes_rep_2020,pres_total_votes_other_2020,pres_total_votes_dem_pct_2020,pres_total_votes_rep_pct_2020,pres_total_votes_other_pct_2020,pres_pct_reported_2020,senate_total_votes_2020,senate_total_votes_dem_2020,senate_total_votes_rep_2020,senate_total_votes_other_2020,senate_total_votes_dem_pct_2020,senate_total_votes_rep_pct_2020,senate_total_votes_other_pct_2020,senate_pct_reported_2020,house_total_votes_2020,house_total_votes_dem_2020,house_total_votes_rep_2020,house_total_votes_other_2020,house_total_votes_dem_pct_2020,house_total_votes_rep_pct_2020,house_total_votes_other_pct_2020,house_pct_reported_2020,gov_total_votes_2020,gov_total_votes_dem_2020,gov_total_votes_rep_2020,gov_total_votes_other_2020,gov_total_votes_dem_pct_2020,gov_total_votes_rep_pct_2020,gov_total_votes_other_pct_2020,gov_pct_reported_2020
LA,East Feliciana,9902,3809,6020,73,38.46697636841042,60.79579882851949,0.7372248030700869,99.0,,,,,,,,,4290,3320,970,0,77.3892773892774,22.61072261072261,0.0,95.0,,,,,,,,,10344,4280,6064,0,41.37664346481052,58.62335653518949,0.0,100.0,362,196,166,0,54.14364640883977,45.85635359116022,0.0,96.0,5175,1267,3780,128,24.483091787439616,73.04347826086956,2.473429951690821,100.0,,,,,,,,
LA,Evangeline,14124,3526,10483,115,24.964599263664685,74.22118380062305,0.8142169357122628,95.0,,,,,,,,,1276,0,1276,0,0.0,100.0,0.0,83.0,,,,,,,,,15211,4158,11053,0,27.33548090197883,72.66451909802117,0.0,100.0,471,162,309,0,34.394904458598724,65.60509554140127,0.0,93.0,1649,670,979,0,40.63068526379624,59.36931473620376,0.0,100.0,,,,,,,,
LA,Franklin,8773,2196,6524,53,25.031346175766554,74.36452752764163,0.6041262965918158,99.0,,,,,,,,,1853,1532,321,0,82.67674042093903,17.32325957906098,0.0,92.0,,,,,,,,,9628,2658,6970,0,27.60697964270877,72.39302035729123,0.0,100.0,481,271,210,0,56.34095634095634,43.65904365904366,0.0,96.0,337,174,163,0,51.632047477744806,48.367952522255194,0.0,100.0,,,,,,,,
LA,Grant,8990,996,7925,69,11.078976640711902,88.15350389321468,0.7675194660734149,99.0,,,,,,,,,778,0,778,0,0.0,100.0,0.0,92.0,,,,,,,,,9274,1157,8117,0,12.475738624110416,87.5242613758896,0.0,100.0,314,55,259,0,17.51592356687898,82.48407643312102,0.0,96.0,401,83,318,0,20.698254364089774,79.30174563591022,0.0,100.0,,,,,,,,
LA,Iberia,29232,9503,19511,218,32.50889436234264,66.74534756431308,0.7457580733442802,99.0,,,,,,,,,2851,2041,810,0,71.588916169765,28.411083830235007,0.0,92.0,,,,,,,,,32278,11027,21251,0,34.162587520912076,65.83741247908792,0.0,100.0,1471,885,586,0,60.1631543167913,39.8368456832087,0.0,95.0,24279,3299,20406,574,13.587874294657935,84.04794266650192,2.36418303884015,100.0,,,,,,,,
LA,Iberville,15281,7503,7616,162,49.10018977815588,49.83967017865323,1.0601400431908907,99.0,,,,,,,,,1428,986,442,0,69.04761904761905,30.952380952380953,0.0,93.0,,,,,,,,,16407,8514,7893,0,51.89248491497531,48.10751508502468,0.0,100.0,849,654,195,0,77.03180212014135,22.968197879858657,0.0,95.0,8017,2789,4608,620,34.788574279655734,57.47785954845952,7.733566171884745,100.0,,,,,,,,
LA,Jackson,7200,1852,5291,57,25.722222222222225,73.48611111111111,0.7916666666666667,99.0,,,,,,,,,960,0,960,0,0.0,100.0,0.0,89.0,,,,,,,,,7537,2143,5394,0,28.433063553137856,71.56693644686214,0.0,100.0,352,97,255,0,27.556818181818183,72.44318181818183,0.0,97.0,464,92,372,0,19.82758620689655,80.17241379310344,0.0,100.0,,,,,,,,
LA,Jefferson,177277,75675,98743,2859,42.687432661879434,55.69983697828822,1.6127303598323528,99.0,,,,,,,,,35472,29491,3873,2108,83.13881371222372,10.918470906630581,5.9427153811456925,93.20902885639643,,,,,,,,,190426,84477,105949,0,44.362114417148916,55.63788558285108,0.0,100.0,7138,4564,2574,0,63.939478845615014,36.060521154384986,0.0,96.0,124284,34640,84960,4684,27.871648804351324,68.35956358018731,3.768787615461363,100.0,,,,,,,,
LA,Jefferson Davis,14295,2699,11478,118,18.88072752710738,80.2938090241343,0.8254634487583071,99.0,,,,,,,,,1007,623,384,0,61.8669314796425,38.1330685203575,0.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA,Lafayette,110614,37170,71999,1445,33.603341349196306,65.09031406512737,1.3063445856763158,99.0,,,,,,,,,19963,6971,12992,0,34.91960126233532,65.08039873766468,0.0,94.12972073238393,,,,,,,,,112204,39685,72519,0,35.36861430965028,64.63138569034972,0.0,100.0,5415,3372,2043,0,62.27146814404432,37.72853185595568,0.0,97.0,89379,16909,68286,4184,18.918314145380908,76.40049676098413,4.68118909363497,100.0,,,,,,,,
LA,Lafourche,42699,7864,34461,374,18.417293145038524,80.70680812197007,0.875898732991405,99.0,,,,,,,,,4640,2774,1587,279,59.7844827586207,34.20258620689655,6.012931034482759,94.30553086419754,,,,,,,,,44696,8672,36024,0,19.402183640594238,80.59781635940575,0.0,100.0,1414,576,838,0,40.735502121640735,59.264497878359265,0.0,96.0,42261,6012,35051,1198,14.225882018882658,82.93935306784033,2.8347649132770165,100.0,,,,,,,,
LA,LaSalle,6604,546,6023,35,8.267716535433072,91.2023016353725,0.5299818291944276,99.0,,,,,,,,,744,413,331,0,55.51075268817204,44.48924731182796,0.0,95.0,,,,,,,,,7016,638,6378,0,9.093500570125428,90.90649942987457,0.0,100.0,254,31,223,0,12.204724409448819,87.79527559055119,0.0,97.0,303,56,247,0,18.48184818481848,81.51815181518151,0.0,100.0,,,,,,,,
LA,Lincoln,18080,6627,11248,205,36.6537610619469,62.21238938053097,1.133849557522124,99.0,,,,,,,,,2996,0,2996,0,0.0,100.0,0.0,87.0,,,,,,,,,18870,7559,11311,0,40.05829358770535,59.94170641229465,0.0,100.0,944,591,353,0,62.605932203389834,37.39406779661017,0.0,97.0,726,227,499,0,31.267217630853995,68.73278236914601,0.0,100.0,,,,,,,,
LA,Livingston,65686,9963,55098,625,15.167615625856346,83.88088786042688,0.9514965137167738,99.0,,,,,,,,,20313,8680,11517,116,42.731255846009944,56.69768128784523,0.5710628661448334,92.75446010135511,,,,,,,,,64126,9249,54877,0,14.42316689018495,85.57683310981506,0.0,100.0,2570,605,1965,0,23.540856031128403,76.45914396887159,0.0,98.0,62608,5846,54851,1911,9.337464860720674,87.61020955788398,3.0523255813953485,100.0,,,,,,,,
LA,Madison,3975,2094,1846,35,52.67924528301887,46.44025157232704,0.8805031446540881,99.0,,,,,,,,,1759,1621,138,0,92.15463331438318,7.845366685616828,0.0,85.0,,,,,,,,,4584,2654,1930,0,57.89703315881326,42.102966841186735,0.0,100.0,214,159,55,0,74.29906542056075,25.70093457943925,0.0,95.0,225,156,69,0,69.33333333333334,30.666666666666664,0.0,100.0,,,,,,,,
LA,Morehouse,10046,4008,5961,77,39.89647620943659,59.33704957196895,0.7664742185944654,99.0,,,,,,,,,3470,3163,307,0,91.15273775216139,8.847262247838616,0.0,87.0,,,,,,,,,11456,4946,6510,0,43.173882681564244,56.826117318435756,0.0,100.0,496,268,228,0,54.03225806451613,45.96774193548387,0.0,94.0,449,302,147,0,67.26057906458797,32.73942093541203,0.0,100.0,,,,,,,,
LA,Natchitoches,14973,5740,9100,133,38.3356708742403,60.77606358111267,0.8882655446470313,99.0,,,,,,,,,8353,207,8146,0,2.4781515623129415,97.52184843768705,0.0,92.0,,,,,,,,,16254,6896,9358,0,42.42647963578196,57.573520364218034,0.0,100.0,573,284,289,0,49.56369982547993,50.43630017452006,0.0,97.0,2160,1091,1069,0,50.50925925925925,49.49074074074074,0.0,100.0,,,,,,,,
LA,Orleans,157954,130578,24089,3287,82.6683718044494,15.250642592147083,2.0809856034035223,99.0,,,,,,,,,38174,35631,1926,617,93.33839786241946,5.045318803374024,1.616283334206528,94.80477311099666,,,,,,,,,174518,147854,26664,0,84.72134679517299,15.278653204827009,0.0,100.0,12663,11720,943,0,92.55310747848061,7.446892521519387,0.0,94.0,48104,24704,15753,7647,51.35539664061201,32.7477964410444,15.89680691834359,100.0,,,,,,,,
LA,Ouachita,64210,22845,40808,557,35.578570316150135,63.55396355707834,0.8674661267715309,99.0,,,,,,,,,18267,14092,4175,0,77.14457765369245,22.85542234630755,0.0,91.0578481158277,,,,,,,,,68168,25913,42255,0,38.0134373899777,61.9865626100223,0.0,100.0,3391,1737,1654,0,51.2238277794161,48.776172220583895,0.0,96.0,2636,1672,964,0,63.42943854324734,36.57056145675266,0.0,100.0,,,,,,,,
LA,Plaquemines,9916,3023,6803,90,30.486083098023396,68.6062928600242,0.9076240419524002,99.0,,,,,,,,,2699,2347,164,188,86.95813264171916,6.076324564653576,6.965542793627269,91.0,,,,,,,,,10826,3414,7412,0,31.53519305375947,68.46480694624053,0.0,100.0,390,202,188,0,51.7948717948718,48.205128205128204,0.0,97.0,10383,2749,7397,237,26.47597033612636,71.241452374073,2.282577289800636,100.0,,,,,,,,
LA,Pointe Coupee,11535,4132,7319,84,35.82141309059384,63.45036844386649,0.7282184655396619,99.0,,,,,,,,,6162,83,6079,0,1.346965271015904,98.6530347289841,0.0,95.0,,,,,,,,,12186,4683,7503,0,38.42934515017233,61.57065484982767,0.0,100.0,388,257,131,0,66.23711340206185,33.76288659793815,0.0,95.0,11214,3038,7894,282,27.091136079900124,70.39415016943107,2.514713750668807,100.0,,,,,,,,
LA,Rapides,53201,16537,36171,493,31.084002180410142,67.9893235089566,0.9266743106332588,99.0,,,,,,,,,24149,385,23764,0,1.5942689138266595,98.40573108617335,0.0,92.18001339268129,,,,,,,,,57822,19475,38347,0,33.680951886825085,66.31904811317492,0.0,100.0,2325,1205,1120,0,51.82795698924731,48.17204301075269,0.0,96.0,2082,788,1294,0,37.848222862632085,62.151777137367915,0.0,100.0,,,,,,,,
LA,Red River,3700,1321,2337,42,35.7027027027027,63.16216216216216,1.135135135135135,99.0,,,,,,,,,534,0,534,0,0.0,100.0,0.0,83.0,,,,,,,,,4057,1644,2413,0,40.522553611042646,59.477446388957354,0.0,100.0,110,43,67,0,39.09090909090909,60.909090909090914,0.0,97.0,439,225,214,0,51.252847380410024,48.747152619589976,0.0,100.0,,,,,,,,
LA,Richland,9143,2732,6354,57,29.880783112763865,69.49578912829487,0.6234277589412666,99.0,,,,,,,,,2037,1785,252,0,87.62886597938144,12.371134020618557,0.0,94.0,,,,,,,,,9832,3225,6607,0,32.801057770545164,67.19894222945484,0.0,100.0,385,169,216,0,43.896103896103895,56.1038961038961,0.0,95.0,275,211,64,0,76.72727272727272,23.272727272727273,0.0,100.0,,,,,,,,
LA,Sabine,10148,1488,8613,47,14.662987780843517,84.8738667717777,0.4631454473787939,99.0,,,,,,,,,905,0,905,0,0.0,100.0,0.0,92.0,,,,,,,,,10507,1731,8776,0,16.474731131626534,83.52526886837347,0.0,100.0,315,69,246,0,21.904761904761905,78.0952380952381,0.0,96.0,1172,371,801,0,31.655290102389078,68.34470989761093,0.0,100.0,,,,,,,,
LA,St. Bernard,17229,5967,11033,229,34.63346682918335,64.0373788380057,1.3291543328109583,99.0,,,,,,,,,3569,2922,421,226,81.87167273746148,11.796021294480246,6.33230596805828,93.4187725631769,,,,,,,,,17330,6151,11179,0,35.4933641084824,64.50663589151759,0.0,100.0,764,434,330,0,56.80628272251309,43.19371727748691,0.0,96.0,16476,5072,10943,461,30.784170915270696,66.41781985918912,2.7980092255401794,100.0,,,,,,,,
LA,St. Charles,26589,8812,17443,334,33.14152469066155,65.60231674752717,1.2561585618112754,99.0,,,,,,,,,4237,2969,1067,201,70.07316497521832,25.182912438045786,4.743922586735898,89.49118210612757,,,,,,,,,28033,9800,18233,0,34.958798558841366,65.04120144115863,0.0,100.0,1096,616,480,0,56.20437956204379,43.79562043795621,0.0,96.0,12625,3256,8560,809,25.79009900990099,67.8019801980198,6.407920792079208,100.0,,,,,,,,
LA,St. Helena,5705,2848,2804,53,49.92112182296231,49.149868536371606,0.9290096406660824,99.0,,,,,,,,,2704,2217,487,0,81.9896449704142,18.0103550295858,0.0,91.0,,,,,,,,,6060,3346,2714,0,55.21452145214521,44.78547854785479,0.0,100.0,197,122,75,0,61.92893401015228,38.07106598984771,0.0,94.0,4133,2064,1918,151,49.93951125090733,46.406968303895475,3.653520445197193,99.99999999999999,,,,,,,,
LA,St. James,11761,5792,5902,67,49.24751296658447,50.182807584389074,0.5696794490264433,99.0,,,,,,,,,955,509,446,0,53.298429319371735,46.70157068062827,0.0,95.0,,,,,,,,,12464,6510,5954,0,52.230423620025675,47.769576379974325,0.0,100.0,444,310,134,0,69.81981981981981,30.180180180180184,0.0,94.0,2277,1078,894,305,47.34299516908212,39.26218708827404,13.39481774264383,100.0,,,,,,,,
LA,St. John the Baptist,18758,12043,6557,158,64.20194050538437,34.95575221238938,0.8423072822262502,99.0,,,,,,,,,2517,1345,1172,0,53.43663090981327,46.56336909018673,0.0,93.0,,,,,,,,,21120,13582,7538,0,64.30871212121212,35.69128787878788,0.0,100.0,998,773,225,0,77.45490981963928,22.54509018036072,0.0,95.0,8691,3906,4104,681,44.943044528822924,47.221263375906105,7.83569209527097,100.0,,,,,,,,
LA,St. Landry,36898,14833,21812,253,40.200010840695974,59.11431513903192,0.6856740202721014,99.0,,,,,,,,,20174,425,19749,0,2.1066719540001984,97.89332804599981,0.0,92.0,,,,,,,,,40543,17372,23171,0,42.84833386774536,57.15166613225464,0.0,100.0,2024,962,1062,0,47.5296442687747,52.4703557312253,0.0,95.0,5382,1884,3461,37,35.005574136008924,64.30694908955779,0.6874767744332962,100.0,,,,,,,,
LA,St. Martin,24917,7284,17466,167,29.233053738411524,70.0967211140988,0.6702251474896657,99.0,,,,,,,,,2218,1482,736,0,66.81695220919748,33.18304779080252,0.0,94.0,,,,,,,,,26642,8439,18203,0,31.67554988364237,68.32445011635762,0.0,100.0,1096,610,486,0,55.65693430656934,44.34306569343065,0.0,96.0,20628,2730,17294,604,13.234438627108785,83.83750242388986,2.9280589490013575,100.0,,,,,,,,
LA,St. Mary,20829,7011,13671,147,33.659801238657636,65.63445196600894,0.7057467953334294,99.0,,,,,,,,,1758,1314,444,0,74.74402730375427,25.25597269624573,0.0,91.0,,,,,,,,,22866,8055,14811,0,35.2269745473629,64.7730254526371,0.0,100.0,1068,621,447,0,58.14606741573034,41.853932584269664,0.0,96.0,16170,1752,14041,377,10.834879406307978,86.83364254792826,2.33147804576376,100.0,,,,,,,,
LA,St. Tammany,137894,37777,98377,1740,27.395680740278767,71.34248045600243,1.2618388037187984,99.0,,,,,,,,,35421,30210,2843,2368,85.28838824426188,8.02631207475791,6.68529968098021,95.0,,,,,,,,,137412,37746,99666,0,27.469216662300234,72.53078333769977,0.0,100.0,5257,2525,2732,0,48.03119649990489,51.968803500095106,0.0,98.0,134790,30822,100594,3374,22.866681504562653,74.63016544254025,2.5031530528970993,100.0,,,,,,,,
LA,Tangipahoa,54870,16878,37482,510,30.759978130125752,68.31055221432477,0.9294696555494806,99.0,,,,,,,,,17708,13308,3964,436,75.15247345832393,22.385362548000902,2.462163993675175,88.163009103977,,,,,,,,,56693,18887,37806,0,33.31451854726333,66.68548145273667,0.0,100.0,1875,822,1053,0,43.84,56.16,0.0,97.0,34774,9427,24449,898,27.109334560303676,70.30827629838386,2.5823891413124747,100.0,,,,,,,,
LA,Tensas,2112,1002,1093,17,47.44318181818182,51.751893939393945,0.8049242424242424,99.0,,,,,,,,,762,708,54,0,92.91338582677166,7.086614173228346,0.0,82.0,,,,,,,,,2526,1329,1197,0,52.612826603325416,47.387173396674584,0.0,100.0,124,92,32,0,74.19354838709677,25.806451612903224,0.0,94.0,109,63,46,0,57.798165137614674,42.201834862385326,0.0,100.0,,,,,,,,
LA,Terrebonne,41191,9702,31115,374,23.553688912626544,75.5383457551407,0.9079653322327692,99.0,,,,,,,,,4911,2339,2572,0,47.62777438403584,52.37222561596416,0.0,89.0,,,,,,,,,45537,11198,34339,0,24.590991940619716,75.40900805938028,0.0,100.0,1643,700,943,0,42.6049908703591,57.395009129640904,0.0,96.0,43129,8622,33292,1215,19.991189223028588,77.19168077163857,2.8171300053328387,100.0,,,,,,,,
LA,Union,10443,2206,8176,61,21.124198027386768,78.29167863640716,0.584123336206071,99.0,,,,,,,,,1101,0,1101,0,0.0,100.0,0.0,90.0,,,,,,,,,11061,2654,8407,0,23.994213904710243,76.00578609528975,0.0,100.0,489,137,352,0,28.016359918200408,71.98364008179959,0.0,96.0,1516,509,1007,0,33.57519788918206,66.42480211081794,0.0,100.0,,,,,,,,
LA,Vermilion,26343,4637,21510,196,17.602399119310633,81.65357020840452,0.7440306722848574,99.0,,,,,,,,,1739,984,755,0,56.584243818286375,43.415756181713625,0.0,95.0,,,,,,,,,26939,5009,21930,0,18.59386020268013,81.40613979731987,0.0,100.0,924,312,612,0,33.76623376623377,66.23376623376623,0.0,96.0,23631,2190,20881,560,9.26748762219119,88.3627438534129,2.3697685243959206,100.0,,,,,,,,
LA,Vernon,16109,2513,13474,122,15.599975169160096,83.64268421379353,0.7573406170463716,99.0,,,,,,,,,1741,0,1741,0,0.0,100.0,0.0,93.0,,,,,,,,,17005,2898,14107,0,17.042046456924435,82.95795354307558,0.0,100.0,830,200,630,0,24.096385542168676,75.90361445783132,0.0,96.0,2102,642,1460,0,30.542340627973356,69.45765937202664,0.0,100.0,,,,,,,,
LA,Washington,18227,5283,12809,135,28.98447358314588,70.2748669556153,0.7406594612388215,99.0,,,,,,,,,5852,4250,1602,0,72.62474367737526,27.375256322624743,0.0,92.0,,,,,,,,,19277,5970,13307,0,30.96954920371427,69.03045079628572,0.0,100.0,639,267,372,0,41.78403755868544,58.21596244131455,0.0,97.0,1290,323,967,0,25.03875968992248,74.96124031007751,0.0,100.0,,,,,,,,
LA,Webster,16125,5051,10964,110,31.32403100775194,67.99379844961241,0.6821705426356589,95.0,,,,,,,,,2603,0,2603,0,0.0,100.0,0.0,85.0,,,,,,,,,18002,6172,11830,0,34.285079435618265,65.71492056438174,0.0,100.0,548,162,386,0,29.56204379562044,70.43795620437956,0.0,97.0,1786,974,812,0,54.535274356103024,45.464725643896976,0.0,100.0,,,,,,,,
LA,West Baton Rouge,13782,6007,7625,150,43.58583659846176,55.32578725874329,1.0883761427949499,99.0,,,,,,,,,6785,117,6668,0,1.7243920412675018,98.27560795873251,0.0,95.0,,,,,,,,,13884,6200,7684,0,44.65571881302218,55.34428118697782,0.0,100.0,557,384,173,0,68.9407540394973,31.05924596050269,0.0,97.0,8585,2476,5719,390,28.84100174723355,66.61619103086778,4.542807221898661,100.0,,,,,,,,
LA,West Carroll,4587,578,3986,23,12.600828428166558,86.8977545236538,0.5014170481796381,95.0,,,,,,,,,586,402,184,0,68.60068259385666,31.399317406143346,0.0,93.0,,,,,,,,,5027,710,4317,0,14.123731848020688,85.8762681519793,0.0,100.0,212,24,188,0,11.320754716981133,88.67924528301887,0.0,96.0,186,42,144,0,22.58064516129032,77.41935483870968,0.0,100.0,,,,,,,,
LA,West Feliciana,5987,2004,3923,60,33.47252380157007,65.52530482712544,1.002171371304493,99.0,,,,,,,,,2100,1605,495,0,76.42857142857142,23.57142857142857,0.0,95.0,,,,,,,,,6161,2298,3863,0,37.29913975004058,62.70086024995942,0.0,100.0,201,117,84,0,58.2089552238806,41.7910447761194,0.0,97.0,414,134,280,0,32.367149758454104,67.6328502415459,0.0,100.0,,,,,,,,
LA,Winn,5757,1292,4437,28,22.442244224422442,77.07139134966128,0.4863644259162758,99.0,,,,,,,,,615,0,615,0,0.0,100.0,0.0,89.0,,,,,,,,,6162,1543,4619,0,25.04057124310289,74.95942875689711,0.0,100.0,234,69,165,0,29.48717948717949,70.51282051282051,0.0,95.0,344,102,242,0,29.651162790697676,70.34883720930233,0.0,100.0,,,,,,,,
ME,Abbot,407,126,276,5,30.95823095823096,67.81326781326781,1.2285012285012284,95.0,237,24,206,7,10.126582278481013,86.91983122362869,2.9535864978902953,95.0,404,147,257,0,36.386138613861384,63.613861386138616,0.0,95.0,,,,,,,,,409,121,288,0,29.584352078239608,70.4156479217604,0.0,100.0,397,93,304,0,23.425692695214106,76.57430730478589,0.0,100.0,415,152,263,0,36.626506024096386,63.373493975903614,0.0,100.0,,,,,,,,
ME,Acton,1737,700,1006,31,40.29936672423719,57.91594703511802,1.7846862406447899,95.0,987,135,802,50,13.677811550151976,81.2563323201621,5.065856129685916,95.0,1693,625,972,96,36.91671588895452,57.41287655050207,5.670407560543414,95.0,,,,,,,,,1581,651,930,0,41.17647058823529,58.82352941176471,0.0,100.0,1552,516,1036,0,33.24742268041237,66.75257731958763,0.0,100.0,1610,695,915,0,43.16770186335403,56.83229813664597,0.0,100.0,,,,,,,,
ME,Addison,750,253,491,6,33.733333333333334,65.46666666666667,0.8,95.0,438,46,381,11,10.50228310502283,86.98630136986301,2.5114155251141552,95.0,749,291,458,0,38.851802403204275,61.148197596795725,0.0,95.0,,,,,,,,,686,235,451,0,34.25655976676385,65.74344023323616,0.0,100.0,661,196,465,0,29.652042360060516,70.34795763993948,0.0,100.0,704,322,382,0,45.73863636363637,54.26136363636363,0.0,100.0,,,,,,,,
ME,Albion,1269,407,843,19,32.07249802994484,66.43026004728132,1.4972419227738378,95.0,752,65,628,59,8.643617021276597,83.51063829787235,7.845744680851063,95.0,1228,407,756,65,33.14332247557003,61.563517915309454,5.293159609120521,95.0,,,,,,,,,1186,385,801,0,32.46205733558179,67.53794266441821,0.0,100.0,1143,286,857,0,25.021872265966756,74.97812773403325,0.0,100.0,1204,477,727,0,39.61794019933555,60.38205980066446,0.0,100.0,,,,,,,,
ME,Alexander,337,82,251,4,24.33234421364985,74.4807121661721,1.1869436201780417,95.0,238,18,208,12,7.563025210084033,87.39495798319328,5.042016806722689,95.0,332,91,241,0,27.40963855421687,72.59036144578313,0.0,95.0,,,,,,,,,297,73,224,0,24.579124579124578,75.42087542087542,0.0,100.0,292,71,221,0,24.315068493150687,75.68493150684932,0.0,100.0,308,106,202,0,34.41558441558442,65.5844155844156,0.0,100.0,,,,,,,,
ME,Alfred,1664,680,891,93,40.86538461538461,53.54567307692307,5.588942307692308,83.0,1002,219,714,69,21.856287425149702,71.25748502994011,6.88622754491018,87.0,2026,954,954,118,47.0878578479763,47.0878578479763,5.824284304047384,95.0,,,,,,,,,1931,983,948,0,50.9062661833247,49.0937338166753,0.0,100.0,1879,763,1116,0,40.60670569451836,59.39329430548164,0.0,100.0,1949,1060,889,0,54.38686505900462,45.61313494099538,0.0,100.0,,,,,,,,
ME,Allagash,0,0,0,0,,,,0.0,0,0,0,0,,,,0.0,151,62,89,0,41.05960264900662,58.94039735099338,0.0,95.0,,,,,,,,,169,74,95,0,43.786982248520715,56.213017751479285,0.0,100.0,156,66,90,0,42.30769230769231,57.692307692307686,0.0,97.0,157,90,67,0,57.324840764331206,42.675159235668794,0.0,100.0,,,,,,,,
ME,Alna,533,324,192,17,60.787992495309574,36.02251407129456,3.189493433395872,95.0,233,68,151,14,29.184549356223176,64.8068669527897,6.008583690987124,95.0,532,336,180,16,63.1578947368421,33.83458646616541,3.007518796992481,90.0,,,,,,,,,494,320,174,0,64.77732793522267,35.22267206477733,0.0,99.0,477,264,213,0,55.34591194968554,44.65408805031446,0.0,100.0,515,332,183,0,64.46601941747574,35.53398058252427,0.0,100.0,,,,,,,,
ME,Alton,537,188,338,11,35.00931098696462,62.94227188081937,2.0484171322160147,95.0,311,33,266,12,10.610932475884244,85.53054662379421,3.858520900321544,95.0,530,215,315,0,40.56603773584906,59.43396226415094,0.0,95.0,,,,,,,,,462,169,293,0,36.58008658008658,63.41991341991342,0.0,100.0,451,118,333,0,26.164079822616408,73.8359201773836,0.0,100.0,478,215,263,0,44.97907949790795,55.02092050209205,0.0,100.0,,,,,,,,
ME,Amherst,206,71,131,4,34.46601941747573,63.59223300970874,1.9417475728155338,95.0,122,10,106,6,8.19672131147541,86.88524590163934,4.918032786885246,95.0,196,73,122,1,37.244897959183675,62.244897959183675,0.5102040816326531,92.0,,,,,,,,,179,64,115,0,35.754189944134076,64.24581005586593,0.0,100.0,181,51,130,0,28.176795580110497,71.8232044198895,0.0,99.0,189,83,106,0,43.91534391534391,56.08465608465608,0.0,100.0,,,,,,,,
ME,Amity,160,31,126,3,19.375,78.75,1.875,95.0,106,14,88,4,13.20754716981132,83.01886792452831,3.7735849056603774,95.0,157,40,115,2,25.477707006369428,73.24840764331209,1.2738853503184715,95.0,,,,,,,,,123,27,96,0,21.951219512195124,78.04878048780488,0.0,100.0,119,24,95,0,20.168067226890756,79.83193277310924,0.0,100.0,120,37,83,0,30.833333333333336,69.16666666666667,0.0,100.0,,,,,,,,
ME,Andover,0,0,0,0,,,,0.0,0,0,0,0,,,,0.0,514,229,285,0,44.55252918287938,55.447470817120625,0.0,88.0,,,,,,,,,516,223,293,0,43.21705426356589,56.78294573643411,0.0,100.0,490,190,300,0,38.775510204081634,61.224489795918366,0.0,99.0,532,272,260,0,51.127819548872175,48.87218045112782,0.0,100.0,,,,,,,,
ME,Anson,1302,383,898,21,29.416282642089094,68.97081413210445,1.6129032258064515,95.0,726,66,612,48,9.090909090909092,84.29752066115702,6.6115702479338845,95.0,1258,460,798,0,36.56597774244833,63.43402225755167,0.0,95.0,,,,,,,,,1194,398,796,0,33.33333333333333,66.66666666666666,0.0,100.0,1095,286,809,0,26.118721461187217,73.8812785388128,0.0,99.0,1210,505,705,0,41.735537190082646,58.26446280991735,0.0,100.0,,,,,,,,
ME,Appleton,922,477,421,24,51.735357917570504,45.66160520607375,2.6030368763557483,95.0,463,98,332,33,21.166306695464364,71.70626349892008,7.127429805615551,95.0,913,497,377,39,54.43592552026287,41.292442497261774,4.271631982475356,95.0,,,,,,,,,885,478,407,0,54.01129943502825,45.98870056497175,0.0,100.0,825,367,458,0,44.484848484848484,55.515151515151516,0.0,100.0,900,499,401,0,55.44444444444444,44.55555555555556,0.0,100.0,,,,,,,,
ME,Aroostook Cty Townships,695,230,457,8,33.093525179856115,65.75539568345323,1.1510791366906474,95.0,388,56,325,7,14.432989690721648,83.76288659793815,1.804123711340206,95.0,678,257,421,0,37.905604719764014,62.09439528023599,0.0,95.0,,,,,,,,,291,141,150,0,48.45360824742268,51.546391752577314,0.0,100.0,271,96,175,0,35.42435424354243,64.57564575645756,0.0,99.0,287,156,131,0,54.35540069686411,45.64459930313589,0.0,100.0,,,,,,,,
